station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,,,
41300,Loyola,3/1/2001,"4,899.30","3,447.60","2,158.80","133,657",,,
40760,Granville,3/1/2001,"3,339.80","2,398.60","1,673.30","92,161",,,
40880,Thorndale,3/1/2001,"3,089.50","1,887","1,363.80","82,860",,,
41380,Bryn Mawr,3/1/2001,"4,580.60","2,913.40","2,061.50","123,586",,,
40340,Berwyn,3/1/2001,"3,402.80","2,226.80","1,579.30","92,312",,,
41200,Argyle,3/1/2001,"2,823.90","1,905.20","1,360.30","77,093",,,
40770,Lawrence,3/1/2001,"2,811.40","1,976.60","1,523.50","77,828",,,
40540,Wilson,3/1/2001,"5,427","3,445","2,106.80","145,046",,,
40080,Sheridan,3/1/2001,"4,511","2,971.20","1,802.30","121,307",,,
41420,Addison-North Main,3/1/2001,"5,102.20","3,785.60","2,336","140,520",,,
41320,Belmont-North Main,3/1/2001,"9,581.40","7,888.80","4,878","269,746",,,
41220,Fullerton,3/1/2001,"9,921.60","6,034.60","3,614","262,905",,,
40650,North/Clybourn,3/1/2001,"3,661.20","2,882.60","1,992.30","102,929",,,
40630,Clark/Division,3/1/2001,"6,902.90","5,401","3,623.80","193,363",,,
41450,Chicago/State,3/1/2001,"12,810.80","9,963.80","6,284","356,793",,,
40330,Grand/State,3/1/2001,"8,937.60","6,631.60","4,204.30","246,602",,,
41660,Lake/State,3/1/2001,"13,990.40","6,586.80","4,062","356,970",,,
40500,Washington/State,3/1/2001,"7,293.70","3,003.60","1,585.50","181,822",,,
41090,Monroe/State,3/1/2001,"7,587.10","3,152.20","1,492.80","188,649",,,
40560,Jackson/State,3/1/2001,"11,979.20","4,664.80","2,398","296,458",,,
41490,Harrison,3/1/2001,"2,874.80","1,642.60",846.5,"74,845",,,
41400,Roosevelt,3/1/2001,"6,143","3,698.60","2,757.80","164,671",,,
41000,Cermak-Chinatown,3/1/2001,"2,633.50","2,649","1,795","78,362",,,
40190,Sox-35th-Dan Ryan,3/1/2001,"3,588.50","2,328.20","1,610.80","97,030",,,
41230,47th-Dan Ryan,3/1/2001,"2,388.60","1,691.60","1,221.50","65,894",,,
41170,Garfield-Dan Ryan,3/1/2001,"4,753.20","3,204.80","2,019.50","128,672",,,
40910,63rd-Dan Ryan,3/1/2001,"3,701.50","2,511.60","1,933.50","101,724",,,
40990,69th,3/1/2001,"6,870","4,546.40","3,027.80","185,984",,,
40240,79th,3/1/2001,"7,446.40","4,871.60","3,328.80","201,493",,,
41430,87th,3/1/2001,"5,526.50","3,465.60","2,174.80","147,611",,,
40450,95th/Dan Ryan,3/1/2001,"14,521.90","7,686.80","5,239.80","378,875",,,
41050,Linden,3/1/2001,"1,094.50",491,265.8,"27,596",,,
41250,Central-Evanston,3/1/2001,936.2,436,266.5,"23,843",,,
40400,Noyes,3/1/2001,567.4,422.6,193,"15,367",,,
40520,Foster,3/1/2001,661.3,377.6,215,"17,296",,,
40050,Davis,3/1/2001,"3,488.70","2,501.80","1,408.80","94,895",,,
40690,Dempster,3/1/2001,667.3,442.6,306.3,"18,118",,,
40270,Main,3/1/2001,"1,200.60",740.6,404,"31,733",,,
40840,South Boulevard,3/1/2001,831.8,434.6,230.3,"21,394",,,
40140,Skokie,3/1/2001,"2,502.90",0,0,"55,064",,,
40890,O'Hare Airport,3/1/2001,"8,213.30","6,472.80","6,829","240,372",,,
40820,Rosemont,3/1/2001,"5,225.50","2,027","1,318.30","130,368",,,
40230,Cumberland,3/1/2001,"4,773.50","1,990.80","1,131.50","119,498",,,
40750,Harlem-O'Hare,3/1/2001,"2,712.90","1,227.80",660.5,"68,465",,,
41280,Jefferson Park,3/1/2001,"6,709.90","2,904.60","1,933.80","169,875",,,
41330,Montrose-O'Hare,3/1/2001,"1,995.10",811,533.5,"50,082",,,
40550,Irving Park-O'Hare,3/1/2001,"3,704.40","1,694.20","1,117","94,436",,,
41240,Addison-O'Hare,3/1/2001,"2,540.50",894,565.5,"62,624",,,
40060,Belmont-O'Hare,3/1/2001,"4,562.80","2,232.20","1,552.50","117,753",,,
41020,Logan Square,3/1/2001,"4,664.90","2,273.80","1,382.30","119,525",,,
40570,California/Milwaukee,3/1/2001,"2,957.70","1,370.80",860.8,"75,366",,,
40670,Western/Milwaukee,3/1/2001,"2,913","1,100.20",742.3,"72,555",,,
40590,Damen/Milwaukee,3/1/2001,"4,253.10","1,928.60","1,264.30","108,269",,,
40320,Division/Milwaukee,3/1/2001,"4,495.30","2,135.20","1,350","114,972",,,
41410,Chicago/Milwaukee,3/1/2001,"2,229",773,458.5,"54,738",,,
40490,Grand/Milwaukee,3/1/2001,"1,229.20",573.8,326.3,"31,217",,,
40370,Washington/Dearborn,3/1/2001,"9,148.20","2,637.80","1,364.50","219,907",,,
40790,Monroe/Dearborn,3/1/2001,"5,987.70","1,304",654.5,"140,867",,,
40070,Jackson/Dearborn,3/1/2001,"7,562.10","2,407.20","1,175.50","183,105",,,
41340,LaSalle,3/1/2001,"2,292.60",447.4,239.5,"53,632",,,
40430,Clinton-Forest Park,3/1/2001,"2,310",821.6,666,"57,591",,,
40350,UIC-Halsted,3/1/2001,"3,825.90","1,149.20",606.5,"92,342",,,
40470,Racine,3/1/2001,"2,249.80",968,543.3,"56,509",,,
40810,Medical Center,3/1/2001,"1,987.80","1,051.80",688.5,"51,744",,,
40220,Western-Forest Park,3/1/2001,"1,009",685.2,475,"27,525",,,
40250,Kedzie-Homan-Forest Park,3/1/2001,"1,371.10",939.4,570.5,"37,143",,,
40920,Pulaski-Forest Park,3/1/2001,"1,222.40",913.6,636.3,"34,005",,,
40970,Cicero-Forest Park,3/1/2001,"1,042",739.2,480.3,"28,542",,,
40010,Austin-Forest Park,3/1/2001,"1,558.50",731,408.5,"39,576",,,
40180,Oak Park-Forest Park,3/1/2001,"1,428.50",487.8,236,"34,810",,,
40980,Harlem-Forest Park,3/1/2001,805.6,435,257.5,"20,928",,,
40390,Forest Park,3/1/2001,"3,557.20","1,319.80",778.8,"87,973",,,
41030,Polk,3/1/2001,"2,358.10",9.8,0,"51,927",,,
40830,18th,3/1/2001,999.7,1,0,"21,998",,,
40210,Damen-Cermak,3/1/2001,689.2,1.6,0,"15,170",,,
40740,Western-Cermak,3/1/2001,561,2.8,0,"12,355",,,
40440,California-Cermak,3/1/2001,780.4,1.4,0,"17,176",,,
41040,Kedzie-Cermak,3/1/2001,443,1.4,0,"9,752",,,
40780,Central Park,3/1/2001,459.2,1.4,0,"10,110",,,
40150,Pulaski-Cermak,3/1/2001,472.5,1.4,0,"10,402",,,
40600,Kostner,3/1/2001,301,0.6,0,"6,624",,,
40420,Cicero-Cermak,3/1/2001,883.8,4.2,0,"19,464",,,
40580,54th/Cermak,3/1/2001,"1,610.10",2.2,0,"35,433",,,
40020,Harlem-Lake,3/1/2001,"3,319.50","1,848.20",983,"86,201",,,
41350,Oak Park-Lake,3/1/2001,"1,430.80",641.6,367.5,"36,155",,,
40610,Ridgeland,3/1/2001,"1,287.40",446,219.8,"31,431",,,
41260,Austin-Lake,3/1/2001,"1,788.70",860.8,496.5,"45,641",,,
40280,Central-Lake,3/1/2001,"2,450","1,372",821.3,"64,045",,,
40700,Laramie,3/1/2001,"1,336.40",700.8,420.5,"34,586",,,
40480,Cicero-Lake,3/1/2001,"1,339.10",742.6,484,"35,110",,,
40030,Pulaski-Lake,3/1/2001,"1,577.70",961.8,627,"42,027",,,
41070,Kedzie-Lake,3/1/2001,"1,285.80",687,433.3,"33,456",,,
41360,California-Lake,3/1/2001,829,439.6,284,"21,573",,,
40170,Ashland-Lake,3/1/2001,"1,511.90",603.4,363.5,"37,733",,,
41160,Clinton-Lake,3/1/2001,"1,881.20",469.6,291.3,"44,899",,,
41120,35-Bronzeville-IIT,3/1/2001,"1,952.10","1,063",691,"51,026",,,
40300,Indiana,3/1/2001,604,354.8,241.8,"16,028",,,
41270,43rd,3/1/2001,816.5,475.8,291.3,"21,508",,,
41080,47th-South Elevated,3/1/2001,"1,256.60",891.2,458.8,"33,936",,,
40130,51st,3/1/2001,"1,164.20",740.2,441,"31,078",,,
40510,Garfield-South Elevated,3/1/2001,752.5,503.6,326.5,"20,378",,,
41140,King Drive,3/1/2001,717.3,426.4,238.5,"18,867",,,
40720,East 63rd-Cottage Grove,3/1/2001,"1,433.10",732,514,"37,244",,,
40940,Halsted/63rd,3/1/2001,784.8,497.2,299.8,"20,951",,,
40290,Ashland/63rd,3/1/2001,"1,765.50",964.4,650,"46,262",,,
41290,Kimball,3/1/2001,"4,149.50","2,284.80","1,252.80","107,725",,,
41180,Kedzie-Brown,3/1/2001,"1,541.80",980,605.3,"41,240",,,
40870,Francisco,3/1/2001,"1,097.60",520.6,253.5,"27,765",,,
41010,Rockwell,3/1/2001,"1,278.40",563.6,289.8,"32,102",,,
41480,Western-Brown,3/1/2001,"3,327.50","1,820","1,016","86,368",,,
40090,Damen-Brown,3/1/2001,"2,089.10","1,104.20",578.5,"53,796",,,
41500,Montrose-Brown,3/1/2001,"2,028.50","1,008.60",535,"51,809",,,
41460,Irving Park-Brown,3/1/2001,"2,342.70","1,078.40",520.8,"59,014",,,
41440,Addison-Brown,3/1/2001,"1,830.40",781,295.8,"45,357",,,
41310,Paulina,3/1/2001,"2,066.70","1,128.20",559,"53,344",,,
40360,Southport,3/1/2001,"2,645.50","1,241.80",576.5,"66,715",,,
41210,Wellington,3/1/2001,"2,433.60",891.4,388.5,"59,551",,,
40530,Diversey,3/1/2001,"4,339.30","2,197.60",980.5,"110,374",,,
40660,Armitage,3/1/2001,"3,450.10","1,228.20",525,"84,143",,,
40800,Sedgwick,3/1/2001,"2,186",987.8,485.8,"54,975",,,
40710,Chicago/Franklin,3/1/2001,"4,013.60","1,614.60",650,"98,973",,,
40460,Merchandise Mart,3/1/2001,"6,056.10","1,120",385.3,"140,376",,,
40930,Midway Airport,3/1/2001,"8,005.10","2,963.60","2,427","200,638",,,
40960,Pulaski-Orange,3/1/2001,"5,353","1,426.40",720.8,"127,780",,,
41150,Kedzie-Midway,3/1/2001,"3,016.10","1,222.80",648.8,"75,063",,,
40310,Western-Orange,3/1/2001,"3,367","1,083",598,"81,880",,,
40120,35th/Archer,3/1/2001,"2,172.30",772.4,384.5,"53,191",,,
41060,Ashland-Orange,3/1/2001,"1,318.60",578.6,303.5,"33,117",,,
41130,Halsted-Orange,3/1/2001,"2,509.90",771.6,403.3,"60,689",,,
40730,Washington/Wells,3/1/2001,"6,490.50",643.4,238,"146,960",,,
40040,Quincy/Wells,3/1/2001,"7,157.10",845,453.5,"163,495",,,
40160,LaSalle/Van Buren,3/1/2001,"3,276.60",250,132.3,"73,864",,,
40850,Library,3/1/2001,"2,260.50",693.2,273.5,"54,290",,,
40680,Adams/Wabash,3/1/2001,"7,770.80","3,131","1,368.50","192,086",,,
40640,Madison/Wabash,3/1/2001,"3,988.70","1,556",448.8,"97,326",,,
40200,Randolph/Wabash,3/1/2001,"6,168","2,582.40","1,231.50","153,533",,,
40260,State/Lake,3/1/2001,"8,215.40","4,160.80","2,593.80","211,918",,,
40380,Clark/Lake,3/1/2001,"16,524.50","3,166.80","1,926.30","387,078",,,
40900,Howard,4/1/2001,"6,300.80","4,056.80","2,642.40","161,756",,,
41190,Jarvis,4/1/2001,"1,493.40","1,024.50",755.2,"39,235",,,
40100,Morse,4/1/2001,"4,378.50","3,135.30","2,228.20","115,631",,,
41300,Loyola,4/1/2001,"4,878.90","3,350","2,280.60","127,259",,,
40760,Granville,4/1/2001,"3,328.60","2,408.80","1,705","88,061",,,
40880,Thorndale,4/1/2001,"2,921.90","1,853","1,376.40","75,654",,,
41380,Bryn Mawr,4/1/2001,"4,487.20","2,949","2,071.80","116,387",,,
40340,Berwyn,4/1/2001,"3,343.70","2,223","1,560.40","86,911",,,
41200,Argyle,4/1/2001,"2,765.80","1,910.30","1,385.20","72,648",,,
40770,Lawrence,4/1/2001,"2,679.30","2,281.30","1,407.60","72,429",,,
40540,Wilson,4/1/2001,"5,084.10","3,333.50","2,170.20","130,951",,,
40080,Sheridan,4/1/2001,"4,506","2,749","1,852.60","114,886",,,
41420,Addison-North Main,4/1/2001,"6,175.20","4,868.80","2,799.40","163,152",,,
41320,Belmont-North Main,4/1/2001,"9,549","7,687","4,948.20","256,018",,,
41220,Fullerton,4/1/2001,"10,578","5,824.50","3,625.40","263,564",,,
40650,North/Clybourn,4/1/2001,"3,623.10","2,775","1,943.60","96,903",,,
40630,Clark/Division,4/1/2001,"6,821.20","5,165.50","3,687.20","182,344",,,
41450,Chicago/State,4/1/2001,"12,884.70","9,671.80","6,279.40","340,662",,,
40330,Grand/State,4/1/2001,"9,013","6,251.80","4,191.20","235,235",,,
41660,Lake/State,4/1/2001,"13,607.50","6,153.80","4,007","330,407",,,
40500,Washington/State,4/1/2001,"7,174.50","2,799.80","1,465.60","169,191",,,
41090,Monroe/State,4/1/2001,"7,580.10","2,756.50","1,501.20","177,714",,,
40560,Jackson/State,4/1/2001,"12,123.50","4,111.30","2,358","282,829",,,
41490,Harrison,4/1/2001,"2,541.30","1,354.50",964.2,"63,607",,,
41400,Roosevelt,4/1/2001,"6,032.90","3,710.30","2,733.40","155,198",,,
41000,Cermak-Chinatown,4/1/2001,"2,633.60","2,764.50","1,849.80","75,613",,,
40190,Sox-35th-Dan Ryan,4/1/2001,"4,139.20","3,708.50","2,594.80","114,731",,,
41230,47th-Dan Ryan,4/1/2001,"2,306.60","1,687.30","1,265.80","61,517",,,
41170,Garfield-Dan Ryan,4/1/2001,"4,628.10","3,286.50","2,127.60","120,974",,,
40910,63rd-Dan Ryan,4/1/2001,"3,584.60","2,555","1,973","95,361",,,
40990,69th,4/1/2001,"6,769.40","4,751.80","3,137.40","176,851",,,
40240,79th,4/1/2001,"7,190.10","4,789.50","3,400.20","187,151",,,
41430,87th,4/1/2001,"5,260.90","3,305.80","2,237.20","134,888",,,
40450,95th/Dan Ryan,4/1/2001,"14,106.80","7,716.50","5,349.40","353,856",,,
41050,Linden,4/1/2001,"1,134.30",610.8,307.4,"27,801",,,
41250,Central-Evanston,4/1/2001,958.2,439,265.8,"23,207",,,
40400,Noyes,4/1/2001,597.9,474.3,193.8,"15,421",,,
40520,Foster,4/1/2001,719.4,449.5,248.4,"18,148",,,
40050,Davis,4/1/2001,"3,578.60","2,727.50","1,480.60","93,463",,,
40690,Dempster,4/1/2001,680.2,474,316.8,"17,764",,,
40270,Main,4/1/2001,"1,183",716.3,378.2,"29,599",,,
40840,South Boulevard,4/1/2001,829.7,410.3,228,"20,205",,,
40140,Skokie,4/1/2001,"2,593.60",0,0,"54,466",,,
40890,O'Hare Airport,4/1/2001,"8,501.80","6,317.30","7,021.20","238,913",,,
40820,Rosemont,4/1/2001,"5,315","2,204","1,399.80","127,430",,,
40230,Cumberland,4/1/2001,"4,855.10","1,869.50","1,206.80","115,470",,,
40750,Harlem-O'Hare,4/1/2001,"2,684.80","1,076.30",652.6,"63,949",,,
41280,Jefferson Park,4/1/2001,"6,595.10","2,862","2,043.40","160,163",,,
41330,Montrose-O'Hare,4/1/2001,"1,963.40",791.8,561.2,"47,205",,,
40550,Irving Park-O'Hare,4/1/2001,"3,650.80","1,663","1,143.40","89,035",,,
41240,Addison-O'Hare,4/1/2001,"2,512.70",927.8,620,"59,578",,,
40060,Belmont-O'Hare,4/1/2001,"4,558.40","2,272","1,651.80","113,073",,,
41020,Logan Square,4/1/2001,"4,589.40","2,283","1,520.80","113,113",,,
40570,California/Milwaukee,4/1/2001,"2,937","1,439",883.8,"71,851",,,
40670,Western/Milwaukee,4/1/2001,"2,827","1,198.30",795.2,"68,135",,,
40590,Damen/Milwaukee,4/1/2001,"4,262.80","1,988","1,336.20","104,151",,,
40320,Division/Milwaukee,4/1/2001,"4,363.20","2,067.30","1,394","106,867",,,
41410,Chicago/Milwaukee,4/1/2001,"2,234.30",744.8,461.8,"52,209",,,
40490,Grand/Milwaukee,4/1/2001,"1,189.80",531.3,313.4,"28,678",,,
40370,Washington/Dearborn,4/1/2001,"9,005.40","2,517.80","1,339.20","205,880",,,
40790,Monroe/Dearborn,4/1/2001,"5,959.90","1,133.80",696.8,"133,176",,,
40070,Jackson/Dearborn,4/1/2001,"7,622.30","2,142.30","1,266.40","174,969",,,
41340,LaSalle,4/1/2001,"2,203.70",388.8,237.4,"49,020",,,
40430,Clinton-Forest Park,4/1/2001,"2,296",786,663.2,"54,676",,,
40350,UIC-Halsted,4/1/2001,"4,154.90","1,066",658.8,"94,811",,,
40470,Racine,4/1/2001,"1,962.50",869,499.2,"47,185",,,
40810,Medical Center,4/1/2001,"1,889.10","1,026.30",692.2,"47,237",,,
40360,Southport,8/1/2007,0,0,0,0,,,
40220,Western-Forest Park,4/1/2001,983.5,729.5,484.8,"25,996",,,
40250,Kedzie-Homan-Forest Park,4/1/2001,"1,448.10",966.3,677.4,"37,662",,,
40920,Pulaski-Forest Park,4/1/2001,"1,216.20",911.8,645.2,"32,413",,,
40970,Cicero-Forest Park,4/1/2001,"1,031.20",793.3,520.4,"27,430",,,
40010,Austin-Forest Park,4/1/2001,"1,552",750.8,452.8,"37,860",,,
40180,Oak Park-Forest Park,4/1/2001,"1,441.30",475,260.2,"33,468",,,
40980,Harlem-Forest Park,4/1/2001,837.6,473,300.6,"20,985",,,
40390,Forest Park,4/1/2001,"3,560","1,311",840.6,"84,207",,,
41030,Polk,4/1/2001,"2,388.70",6.3,0.4,"50,189",,,
40830,18th,4/1/2001,"1,013.40",4,0,"21,297",,,
40210,Damen-Cermak,4/1/2001,708.6,0,0,"14,881",,,
40740,Western-Cermak,4/1/2001,570.5,1.8,0,"11,987",,,
40440,California-Cermak,4/1/2001,802.3,1.8,0,"16,855",,,
41040,Kedzie-Cermak,4/1/2001,420.9,1.3,0,"8,843",,,
40780,Central Park,4/1/2001,451.4,2.5,0,"9,490",,,
40150,Pulaski-Cermak,4/1/2001,445.9,2,0,"9,372",,,
40600,Kostner,4/1/2001,304.7,1.8,0,"6,406",,,
40420,Cicero-Cermak,4/1/2001,910.2,3.5,0,"19,128",,,
40580,54th/Cermak,4/1/2001,"1,612.80",3,0,"33,881",,,
40020,Harlem-Lake,4/1/2001,"3,359.30","1,769.80",999,"82,620",,,
41350,Oak Park-Lake,4/1/2001,"1,442.60",616.3,401.8,"34,768",,,
40610,Ridgeland,4/1/2001,"1,313.90",410.3,230.8,"30,387",,,
41260,Austin-Lake,4/1/2001,"1,788",881,542.4,"43,784",,,
40280,Central-Lake,4/1/2001,"2,339","1,383.50",875.6,"59,032",,,
40700,Laramie,4/1/2001,"1,242.50",674.3,417.6,"30,877",,,
40480,Cicero-Lake,4/1/2001,"1,316",751.3,486,"33,072",,,
40030,Pulaski-Lake,4/1/2001,"1,508.50",969.8,636.2,"38,738",,,
41070,Kedzie-Lake,4/1/2001,"1,260.10",681.5,463.4,"31,506",,,
41360,California-Lake,4/1/2001,853.2,427,297.2,"21,111",,,
40170,Ashland-Lake,4/1/2001,"1,503.50",623,388.2,"36,007",,,
41160,Clinton-Lake,4/1/2001,"1,827.50",453,305,"41,714",,,
41120,35-Bronzeville-IIT,4/1/2001,"1,824.40","1,132.80",671.6,"46,201",,,
40300,Indiana,4/1/2001,622.2,351.5,239.4,"15,670",,,
41270,43rd,4/1/2001,815.8,465.8,290.8,"20,449",,,
41080,47th-South Elevated,4/1/2001,"1,188.50",829.8,471,"30,632",,,
40130,51st,4/1/2001,"1,161.50",715.5,463.6,"29,571",,,
40510,Garfield-South Elevated,4/1/2001,736.1,529.8,316.2,"19,159",,,
41140,King Drive,4/1/2001,678.3,404.8,244.2,"17,084",,,
40720,East 63rd-Cottage Grove,4/1/2001,"1,393.90",731.5,514.4,"34,770",,,
40940,Halsted/63rd,4/1/2001,757,506.3,318.8,"19,517",,,
40290,Ashland/63rd,4/1/2001,"1,733",933.8,699.8,"43,628",,,
41290,Kimball,4/1/2001,"4,094.10","2,385","1,279.20","101,912",,,
41180,Kedzie-Brown,4/1/2001,"1,552.40","1,026.30",617.8,"39,794",,,
40870,Francisco,4/1/2001,"1,112",482.3,275.8,"26,659",,,
41010,Rockwell,4/1/2001,"1,291.10",572,317.2,"30,988",,,
41480,Western-Brown,4/1/2001,"3,335.60","1,768.50",965,"81,946",,,
40090,Damen-Brown,4/1/2001,"2,053.20","1,046.80",582.8,"50,218",,,
41500,Montrose-Brown,4/1/2001,"2,005",976,535.4,"48,685",,,
41460,Irving Park-Brown,4/1/2001,"2,288",948,489.2,"54,285",,,
41440,Addison-Brown,4/1/2001,"1,789.10",641.3,304.6,"41,660",,,
41310,Paulina,4/1/2001,"2,063.40",931.5,566.8,"49,891",,,
40360,Southport,4/1/2001,"2,628","1,074.50",549,"62,230",,,
41210,Wellington,4/1/2001,"2,459.60",768.8,380.4,"56,629",,,
40530,Diversey,4/1/2001,"4,294.20","1,924",947.8,"102,613",,,
40660,Armitage,4/1/2001,"3,283.50","1,173.30",522,"76,256",,,
40800,Sedgwick,4/1/2001,"2,206.50","1,003.80",527.6,"52,990",,,
40710,Chicago/Franklin,4/1/2001,"4,056.60","1,535.30",632.4,"94,492",,,
40460,Merchandise Mart,4/1/2001,"5,925.60",987.8,295.4,"129,865",,,
40930,Midway Airport,4/1/2001,"7,948.20","2,793","2,470.60","190,437",,,
40960,Pulaski-Orange,4/1/2001,"5,038.20","1,390.30",768.4,"115,205",,,
41150,Kedzie-Midway,4/1/2001,"2,987.70","1,234.80",667.4,"71,017",,,
40310,Western-Orange,4/1/2001,"3,246.40","1,131.80",592.8,"75,666",,,
40120,35th/Archer,4/1/2001,"2,159.40",792.3,437.6,"50,705",,,
41060,Ashland-Orange,4/1/2001,"1,292.90",595.3,346.2,"31,262",,,
41130,Halsted-Orange,4/1/2001,"2,449.30",760.8,399.8,"56,477",,,
40730,Washington/Wells,4/1/2001,"7,029.80",686,318.4,"151,961",,,
40040,Quincy/Wells,4/1/2001,"7,907.80","1,048.30",631.6,"173,414",,,
40160,LaSalle/Van Buren,4/1/2001,"3,401.90",291,144,"73,323",,,
40850,Library,4/1/2001,"2,468",794.3,391.6,"56,962",,,
40680,Adams/Wabash,4/1/2001,"7,503.30","2,702.30","1,383.20","175,294",,,
40640,Madison/Wabash,4/1/2001,"4,010.10","1,429.30",474.4,"92,301",,,
40200,Randolph/Wabash,4/1/2001,"6,140.90","2,376","1,193.60","144,430",,,
40260,State/Lake,4/1/2001,"8,120.90","4,128.30","2,638.80","200,245",,,
40380,Clark/Lake,4/1/2001,"16,077.40","2,916.80","1,912.60","358,856",,,
40900,Howard,5/1/2001,"6,513.80","4,186.30","2,997.60","175,037",,,
41190,Jarvis,5/1/2001,"1,537","1,062",779.6,"41,961",,,
40100,Morse,5/1/2001,"4,495.20","3,070.50","2,267.20","122,513",,,
41300,Loyola,5/1/2001,"4,755","3,280.30","2,277.20","129,118",,,
40760,Granville,5/1/2001,"3,324.10","2,258.30","1,667.40","90,501",,,
40880,Thorndale,5/1/2001,"3,067.70","1,871.80","1,368.80","81,821",,,
41380,Bryn Mawr,5/1/2001,"4,566.80","2,814.30","2,191.80","122,686",,,
40340,Berwyn,5/1/2001,"3,388.90","2,177.30","1,690.40","91,716",,,
41200,Argyle,5/1/2001,"2,786.40","1,914.80","1,496.60","76,442",,,
40770,Lawrence,5/1/2001,"2,805.50","1,834.50","1,404.20","76,079",,,
40540,Wilson,5/1/2001,"5,203.10","3,345.50","2,192.40","138,813",,,
40080,Sheridan,5/1/2001,"4,593.80","2,724.80","2,015.60","122,041",,,
41420,Addison-North Main,5/1/2001,"7,705.10","7,929.50","5,914.60","230,804",,,
41320,Belmont-North Main,5/1/2001,"9,799","7,565.30","5,544.20","273,560",,,
41220,Fullerton,5/1/2001,"10,736.70","5,979","4,038.40","280,315",,,
40650,North/Clybourn,5/1/2001,"3,767.30","2,838.30","2,061.60","104,541",,,
40630,Clark/Division,5/1/2001,"6,967.10","5,182.30","3,916.20","193,586",,,
41450,Chicago/State,5/1/2001,"13,040","9,559.80","6,833.60","359,287",,,
40330,Grand/State,5/1/2001,"9,317","6,582.50","4,957","256,090",,,
41660,Lake/State,5/1/2001,"13,790.50","6,444.30","4,405","351,194",,,
40500,Washington/State,5/1/2001,"7,494.30","2,924.80","1,809","185,618",,,
41090,Monroe/State,5/1/2001,"7,506.60","3,001","1,852.60","186,413",,,
40560,Jackson/State,5/1/2001,"11,700.20","4,148.80","2,497.40","286,486",,,
41490,Harrison,5/1/2001,"2,827.60","1,453.80","1,032","73,183",,,
41400,Roosevelt,5/1/2001,"6,299.90","4,017.50","2,817.20","168,753",,,
41000,Cermak-Chinatown,5/1/2001,"2,760.50","2,686","2,052.40","81,738",,,
40190,Sox-35th-Dan Ryan,5/1/2001,"3,838.50","2,585","2,143.20","105,504",,,
41230,47th-Dan Ryan,5/1/2001,"2,381.30","1,656.80","1,217","65,100",,,
41170,Garfield-Dan Ryan,5/1/2001,"4,841.70","3,187","2,238.40","130,457",,,
40910,63rd-Dan Ryan,5/1/2001,"3,733.30","2,436","1,942.80","101,590",,,
40990,69th,5/1/2001,"7,104.80","4,611.30","3,217.20","190,836",,,
40240,79th,5/1/2001,"7,565.10","4,631","3,354.20","201,728",,,
41430,87th,5/1/2001,"5,555.10","3,353.30","2,224.80","146,750",,,
40450,95th/Dan Ryan,5/1/2001,"14,591.50","7,482.80","5,357.80","377,733",,,
41050,Linden,5/1/2001,"1,272.60",877.8,642,"34,719",,,
41250,Central-Evanston,5/1/2001,991.4,466.3,312.4,"25,238",,,
40400,Noyes,5/1/2001,628.7,389.8,294.4,"16,862",,,
40520,Foster,5/1/2001,733.9,412.8,294,"19,266",,,
40050,Davis,5/1/2001,"3,698.20","2,607.50","1,606.40","99,823",,,
40690,Dempster,5/1/2001,725.6,516.3,349.2,"19,774",,,
40270,Main,5/1/2001,"1,226.30",769.3,446.2,"32,287",,,
40840,South Boulevard,5/1/2001,864.2,453,257,"22,110",,,
40140,Skokie,5/1/2001,"2,689.10",0,0,"59,161",,,
40890,O'Hare Airport,5/1/2001,"8,947.90","7,017.30","7,754.60","263,696",,,
40820,Rosemont,5/1/2001,"5,476.70","2,439.50","1,558.60","138,039",,,
40230,Cumberland,5/1/2001,"4,921.40","2,222.30","1,435.60","124,337",,,
40750,Harlem-O'Hare,5/1/2001,"2,772.20","1,130.50",735.2,"69,186",,,
41280,Jefferson Park,5/1/2001,"6,824.50","3,020.50","2,103.80","172,739",,,
41330,Montrose-O'Hare,5/1/2001,"2,014.90",789,580.2,"50,384",,,
